edge_id,hour,duration_mins,traffic_density,is_weekend,daily_train_volume,track_distance_km,trains_affected,delay_mins
GID-GMA,18,60,0,0,6,11,0,0
GID-GMA,12,60,1,0,6,11,1,45
GID-GMA,19,120,0,0,6,11,0,0
GID-GMA,15,480,2,1,6,11,2,241
GID-GMA,6,120,0,0,6,11,0,0
GID-GMA,6,360,1,0,6,11,1,114
GID-GMA,7,180,0,1,6,11,0,0
GID-GMA,22,360,3,0,6,11,3,264
GID-GMA,7,300,1,0,6,11,1,96
GID-GMA,4,240,0,0,6,11,0,0
GID-GMA,15,300,0,0,6,11,0,0
GID-GMA,9,120,0,1,6,11,0,0
GID-GMA,19,480,4,0,6,11,4,385
GID-KSTE,3,180,0,0,6,5,0,0
GID-KSTE,6,60,0,0,6,5,0,0
GID-KSTE,13,60,1,1,6,5,1,46
GID-KSTE,10,240,2,0,6,5,2,135
GID-KSTE,19,180,0,1,6,5,0,0
GID-KSTE,9,360,2,1,6,5,2,192
GID-KSTE,2,240,1,0,6,5,1,65
GID-KSTE,21,120,2,0,6,5,2,112
GID-KSTE,1,300,2,0,6,5,2,154
GID-KSTE,12,300,1,1,6,5,1,92
GID-KSTE,23,360,2,1,6,5,2,175
GID-KSTE,19,240,2,0,6,5,2,138
GID-KSTE,2,60,1,1,6,5,1,43
GID-KSTE,15,180,0,1,6,5,0,0
GID-KSTE,21,180,2,1,6,5,2,120
DMT-KSTE,9,120,0,1,6,6,0,0
DMT-KSTE,10,60,0,1,6,6,0,0
DMT-KSTE,6,360,1,1,6,6,1,114
DMT-KSTE,4,180,0,1,6,6,0,0
DMT-KSTE,15,480,2,0,6,6,2,215
DMT-KSTE,4,60,0,1,6,6,0,0
DMT-KSTE,0,240,2,1,6,6,2,130
DMT-KSTE,8,360,2,1,6,6,2,175
DMT-KSTE,16,60,0,0,6,6,0,0
DMT-KSTE,17,120,0,1,6,6,0,0
DMT-KSTE,18,180,0,0,6,6,0,0
DMT-KSTE,23,60,0,0,6,6,0,0
DMT-KSTE,4,120,0,1,6,6,0,0
DMT-KSTE,23,120,0,1,6,6,0,0
DMT-KSTE,3,180,0,1,6,6,0,0
CMZ-DMT,10,180,1,0,6,17,1,46
CMZ-DMT,7,240,1,1,6,17,1,70
CMZ-DMT,10,120,1,0,6,17,1,45
CMZ-DMT,5,300,0,0,6,17,0,0
CMZ-DMT,15,60,0,1,6,17,0,0
CMZ-DMT,10,300,2,0,6,17,2,145
CMZ-DMT,21,120,2,1,6,17,2,121
CMZ-DMT,6,180,0,0,6,17,0,0
CMZ-DMT,8,480,2,1,6,17,2,232
CMZ-DMT,17,480,2,1,6,17,2,227
CMZ-DMT,15,360,0,1,6,17,0,0
CMZ-DMT,13,120,1,1,6,17,1,44
CMZ-DMT,22,180,1,0,6,17,1,39
CMZ-DMT,12,180,1,0,6,17,1,42
CMZ-DMT,0,240,2,1,6,17,2,128
CMZ-GZL,22,60,0,1,6,11,0,0
CMZ-GZL,16,180,0,1,6,11,0,0
CMZ-GZL,3,360,1,0,6,11,1,115
CMZ-GZL,4,120,0,1,6,11,0,0
CMZ-GZL,23,240,2,0,6,11,2,130
CMZ-GZL,9,240,1,1,6,11,1,72
CMZ-GZL,10,480,2,1,6,11,2,234
CMZ-GZL,6,240,0,0,6,11,0,0
CMZ-GZL,22,120,1,0,6,11,1,47
CMZ-GZL,3,120,1,1,6,11,1,45
CMZ-GZL,2,240,1,1,6,11,1,65
CMZ-GZL,23,240,2,1,6,11,2,133
CMZ-GZL,23,180,2,0,6,11,2,99
CMZ-GZL,3,360,1,0,6,11,1,119
CMZ-GZL,4,120,0,1,6,11,0,0
GZL-NDL,17,360,1,1,6,15,1,114
GZL-NDL,13,60,0,1,6,15,0,0
GZL-NDL,22,480,3,1,6,15,3,306
GZL-NDL,13,180,1,0,6,15,1,46
GZL-NDL,10,120,1,0,6,15,1,46
GZL-NDL,9,360,2,0,6,15,2,174
GZL-NDL,17,180,0,1,6,15,0,0
GZL-NDL,10,360,2,0,6,15,2,181
GZL-NDL,0,120,1,1,6,15,1,41
GZL-NDL,5,60,0,0,6,15,0,0
GZL-NDL,21,480,4,1,6,15,4,418
GZL-NDL,8,120,0,0,6,15,0,0
GZL-NDL,12,480,1,1,6,15,1,169
GZL-NDL,19,120,0,0,6,15,0,0
GZL-NDL,15,300,0,1,6,15,0,0
NDL-PNM,13,240,1,0,6,14,1,67
NDL-PNM,23,120,2,0,6,14,2,103
NDL-PNM,11,180,0,1,6,14,0,0
NDL-PNM,15,180,1,0,6,14,1,41
NDL-PNM,23,180,2,0,6,14,2,103
NDL-PNM,16,60,1,0,6,14,1,40
NDL-PNM,10,360,0,0,6,14,0,0
NDL-PNM,2,300,1,0,6,14,1,94
NDL-PNM,0,480,2,1,6,14,2,237
NDL-PNM,4,120,1,1,6,14,1,46
NDL-PNM,15,300,1,1,6,14,1,94
NDL-PNM,22,240,2,0,6,14,2,128
NDL-PNM,5,240,0,1,6,14,0,0
NDL-PNM,14,240,1,0,6,14,1,67
NDL-PNM,17,360,1,1,6,14,1,113
KEF-PNM,23,240,0,0,4,10,0,0
KEF-PNM,20,300,1,1,4,10,1,92
KEF-PNM,8,180,1,1,4,10,1,43
KEF-PNM,23,240,0,1,4,10,0,0
KEF-PNM,12,240,0,0,4,10,0,0
KEF-PNM,17,180,0,0,4,10,0,0
KEF-PNM,23,60,0,0,4,10,0,0
KEF-PNM,23,60,0,1,4,10,0,0
KEF-PNM,5,300,1,0,4,10,1,93
KEF-PNM,12,60,0,0,4,10,0,0
KEF-PNM,12,360,1,1,4,10,1,117
KEF-PNM,17,360,1,1,4,10,1,115
KEF-PNM,12,480,1,0,4,10,1,165
KEF-PNM,7,180,1,1,4,10,1,43
KEF-PNM,9,120,1,0,4,10,1,44
BEY-KEF,16,180,1,1,4,9,1,41
BEY-KEF,23,120,0,0,4,9,0,0
BEY-KEF,17,300,1,1,4,9,1,89
BEY-KEF,21,60,0,1,4,9,0,0
BEY-KEF,3,480,2,0,4,9,2,216
BEY-KEF,6,120,0,1,4,9,0,0
BEY-KEF,18,120,1,1,4,9,1,49
BEY-KEF,5,300,1,1,4,9,1,95
BEY-KEF,10,180,0,0,4,9,0,0
BEY-KEF,6,480,1,1,4,9,1,169
BEY-KEF,5,480,1,1,4,9,1,160
BEY-KEF,6,300,1,0,4,9,1,89
BEY-KEF,6,360,1,0,4,9,1,112
BEY-KEF,0,480,1,1,4,9,1,168
BEY-KEF,20,120,0,0,4,9,0,0
BMH-RGM,17,480,4,1,6,12,4,444
BMH-RGM,17,120,1,0,6,12,1,41
BMH-RGM,18,180,1,1,6,12,1,41
BMH-RGM,0,480,2,0,6,12,2,234
BMH-RGM,20,120,0,1,6,12,0,0
BMH-RGM,13,120,0,1,6,12,0,0
BMH-RGM,16,120,1,1,6,12,1,44
BMH-RGM,13,120,0,1,6,12,0,0
BMH-RGM,18,480,3,0,6,12,3,298
BMH-RGM,13,60,0,1,6,12,0,0
BMH-RGM,14,120,0,0,6,12,0,0
BMH-RGM,23,300,1,0,6,12,1,91
BMH-RGM,20,60,0,1,6,12,0,0
BMH-RGM,8,300,1,0,6,12,1,93
BMH-RGM,16,480,3,1,6,12,3,312
MLK-RGM,22,480,3,1,6,12,3,320
MLK-RGM,21,180,1,1,6,12,1,46
MLK-RGM,14,240,1,1,6,12,1,72
MLK-RGM,14,180,0,0,6,12,0,0
MLK-RGM,22,240,2,0,6,12,2,119
MLK-RGM,14,480,2,1,6,12,2,236
MLK-RGM,0,240,1,1,6,12,1,65
MLK-RGM,16,240,2,0,6,12,2,120
MLK-RGM,15,480,3,1,6,12,3,314
MLK-RGM,13,480,2,0,6,12,2,232
MLK-RGM,10,300,0,1,6,12,0,0
MLK-RGM,19,480,3,1,6,12,3,298
MLK-RGM,19,300,2,0,6,12,2,163
MLK-RGM,2,180,0,1,6,12,0,0
MLK-RGM,9,360,0,1,6,12,0,0
DHNE-MLK,14,360,2,1,6,12,2,182
DHNE-MLK,12,60,0,0,6,12,0,0
DHNE-MLK,13,300,1,1,6,12,1,89
DHNE-MLK,4,180,1,1,6,12,1,46
DHNE-MLK,7,60,0,0,6,12,0,0
DHNE-MLK,12,240,0,1,6,12,0,0
DHNE-MLK,17,360,3,0,6,12,3,269
DHNE-MLK,9,240,0,0,6,12,0,0
DHNE-MLK,5,180,1,0,6,12,1,43
DHNE-MLK,2,120,0,1,6,12,0,0
DHNE-MLK,15,360,2,1,6,12,2,193
DHNE-MLK,5,480,2,1,6,12,2,223
DHNE-MLK,4,300,2,1,6,12,2,164
DHNE-MLK,7,120,1,0,6,12,1,45
DHNE-MLK,2,360,1,1,6,12,1,118
DHNE-MYL,19,480,0,0,4,11,0,0
DHNE-MYL,3,360,2,0,4,11,2,166
DHNE-MYL,3,360,2,1,4,11,2,189
DHNE-MYL,15,240,2,1,4,11,2,129
DHNE-MYL,21,180,0,1,4,11,0,0
DHNE-MYL,8,240,0,0,4,11,0,0
DHNE-MYL,12,300,0,0,4,11,0,0
DHNE-MYL,12,360,0,1,4,11,0,0
DHNE-MYL,23,180,0,0,4,11,0,0
DHNE-MYL,7,180,1,1,4,11,1,47
DHNE-MYL,4,240,2,0,4,11,2,118
DHNE-MYL,6,180,2,1,4,11,2,116
DHNE-MYL,3,180,0,0,4,11,0,0
DHNE-MYL,15,300,2,0,4,11,2,160
DHNE-MYL,18,300,2,1,4,11,2,157
LMD-MYL,7,120,1,1,4,9,1,49
LMD-MYL,13,60,0,0,4,9,0,0
LMD-MYL,18,480,2,0,4,9,2,218
LMD-MYL,1,240,0,0,4,9,0,0
LMD-MYL,23,60,0,0,4,9,0,0
LMD-MYL,23,120,0,1,4,9,0,0
LMD-MYL,5,300,2,1,4,9,2,167
LMD-MYL,23,240,0,0,4,9,0,0
LMD-MYL,10,480,0,0,4,9,0,0
LMD-MYL,7,480,1,0,4,9,1,166
LMD-MYL,2,240,0,0,4,9,0,0
LMD-MYL,8,60,0,0,4,9,0,0
LMD-MYL,5,120,1,1,4,9,1,41
LMD-MYL,8,120,0,0,4,9,0,0
LMD-MYL,13,240,0,1,4,9,0,0
LMD-PDL,21,240,0,0,4,6,0,0
LMD-PDL,11,480,2,1,4,6,2,230
LMD-PDL,1,180,0,1,4,6,0,0
LMD-PDL,4,360,2,1,4,6,2,187
LMD-PDL,4,300,2,0,4,6,2,160
LMD-PDL,21,240,0,1,4,6,0,0
LMD-PDL,14,360,2,1,4,6,2,187
LMD-PDL,21,180,0,1,4,6,0,0
LMD-PDL,11,180,0,0,4,6,0,0
LMD-PDL,3,60,0,1,4,6,0,0
LMD-PDL,15,120,0,1,4,6,0,0
LMD-PDL,18,360,1,1,4,6,1,118
LMD-PDL,7,60,1,0,4,6,1,47
LMD-PDL,17,480,2,0,4,6,2,233
LMD-PDL,8,480,0,1,4,6,0,0
EDD-PDL,7,60,1,0,4,9,1,43
EDD-PDL,13,240,0,0,4,9,0,0
EDD-PDL,8,360,0,0,4,9,0,0
EDD-PDL,7,180,1,1,4,9,1,48
EDD-PDL,3,60,0,1,4,9,0,0
EDD-PDL,2,360,2,0,4,9,2,182
EDD-PDL,19,360,0,0,4,9,0,0
EDD-PDL,22,180,0,1,4,9,0,0
EDD-PDL,13,480,2,0,4,9,2,217
EDD-PDL,15,360,2,1,4,9,2,178
EDD-PDL,14,180,0,1,4,9,0,0
EDD-PDL,13,120,0,1,4,9,0,0
EDD-PDL,21,360,0,0,4,9,0,0
EDD-PDL,3,240,1,1,4,9,1,66
EDD-PDL,19,120,0,1,4,9,0,0
EDD-TGL,8,360,0,0,4,8,0,0
EDD-TGL,3,480,2,1,4,8,2,225
EDD-TGL,20,300,0,1,4,8,0,0
EDD-TGL,11,120,0,1,4,8,0,0
EDD-TGL,20,240,0,0,4,8,0,0
EDD-TGL,1,480,2,1,4,8,2,232
EDD-TGL,23,180,0,0,4,8,0,0
EDD-TGL,7,60,2,1,4,8,2,114
EDD-TGL,2,480,2,0,4,8,2,218
EDD-TGL,18,120,1,0,4,8,1,47
EDD-TGL,3,480,2,0,4,8,2,216
EDD-TGL,7,240,2,0,4,8,2,133
EDD-TGL,5,360,2,0,4,8,2,186
EDD-TGL,19,180,0,1,4,8,0,0
EDD-TGL,23,180,0,1,4,8,0,0
MKR-TGL,16,60,0,1,4,14,0,0
MKR-TGL,21,300,0,1,4,14,0,0
MKR-TGL,13,300,1,0,4,14,1,90
MKR-TGL,22,300,0,0,4,14,0,0
MKR-TGL,11,240,0,1,4,14,0,0
MKR-TGL,23,180,0,1,4,14,0,0
MKR-TGL,1,300,0,1,4,14,0,0
MKR-TGL,7,300,1,1,4,14,1,95
MKR-TGL,22,240,0,0,4,14,0,0
MKR-TGL,21,60,0,1,4,14,0,0
MKR-TGL,19,180,1,0,4,14,1,42
MKR-TGL,17,300,2,1,4,14,2,156
MKR-TGL,2,120,0,1,4,14,0,0
MKR-TGL,4,300,2,0,4,14,2,152
MKR-TGL,16,120,1,0,4,14,1,42
MKR-MLGT,15,60,0,0,4,4,0,0
MKR-MLGT,10,180,0,0,4,4,0,0
MKR-MLGT,8,300,0,0,4,4,0,0
MKR-MLGT,10,300,0,0,4,4,0,0
MKR-MLGT,13,240,0,1,4,4,0,0
MKR-MLGT,15,180,1,1,4,4,1,43
MKR-MLGT,5,60,0,1,4,4,0,0
MKR-MLGT,16,300,2,1,4,4,2,166
MKR-MLGT,5,480,2,0,4,4,2,216
MKR-MLGT,6,240,2,1,4,4,2,134
MKR-MLGT,13,180,0,0,4,4,0,0
MKR-MLGT,4,60,0,0,4,4,0,0
MKR-MLGT,19,120,1,1,4,4,1,43
MKR-MLGT,17,480,2,0,4,4,2,226
MKR-MLGT,16,60,0,1,4,4,0,0
GTL-MLGT,16,120,1,1,4,8,1,41
GTL-MLGT,11,180,0,1,4,8,0,0
GTL-MLGT,0,60,0,0,4,8,0,0
GTL-MLGT,5,240,2,0,4,8,2,120
GTL-MLGT,14,60,0,1,4,8,0,0
GTL-MLGT,17,120,1,1,4,8,1,48
GTL-MLGT,17,300,2,1,4,8,2,155
GTL-MLGT,20,120,1,0,4,8,1,40
GTL-MLGT,10,60,0,1,4,8,0,0
GTL-MLGT,10,300,0,1,4,8,0,0
GTL-MLGT,3,300,2,1,4,8,2,166
GTL-MLGT,5,360,2,0,4,8,2,167
GTL-MLGT,21,360,0,1,4,8,0,0
GTL-MLGT,2,180,0,1,4,8,0,0
GTL-MLGT,3,360,2,0,4,8,2,168
BLL-GTL,20,120,1,0,4,12,1,44
BLL-GTL,0,60,0,1,4,12,0,0
BLL-GTL,4,300,1,1,4,12,1,95
BLL-GTL,8,240,1,1,4,12,1,67
BLL-GTL,17,180,0,0,4,12,0,0
BLL-GTL,4,360,1,1,4,12,1,121
BLL-GTL,11,60,1,1,4,12,1,47
BLL-GTL,5,60,1,0,4,12,1,40
BLL-GTL,22,180,0,1,4,12,0,0
BLL-GTL,22,180,0,1,4,12,0,0
BLL-GTL,21,480,1,1,4,12,1,164
BLL-GTL,7,240,0,0,4,12,0,0
BLL-GTL,14,60,1,0,4,12,1,47
BLL-GTL,6,360,1,1,4,12,1,115
BLL-GTL,0,120,0,0,4,12,0,0
BLL-BNL,4,300,1,0,4,7,1,94
BLL-BNL,11,180,1,1,4,7,1,46
BLL-BNL,12,360,1,0,4,7,1,117
BLL-BNL,13,480,1,0,4,7,1,167
BLL-BNL,9,120,0,0,4,7,0,0
BLL-BNL,11,60,1,1,4,7,1,45
BLL-BNL,8,60,0,1,4,7,0,0
BLL-BNL,4,240,1,1,4,7,1,66
BLL-BNL,19,120,0,1,4,7,0,0
BLL-BNL,2,240,1,1,4,7,1,70
BLL-BNL,4,120,1,0,4,7,1,48
BLL-BNL,3,360,1,1,4,7,1,120
BLL-BNL,10,360,2,1,4,7,2,176
BLL-BNL,16,300,0,1,4,7,0,0
BLL-BNL,4,300,1,1,4,7,1,95
BNL-VP,9,360,0,0,2,9,0,0
BNL-VP,12,180,0,0,2,9,0,0
BNL-VP,3,60,0,1,2,9,0,0
BNL-VP,0,60,0,1,2,9,0,0
BNL-VP,14,480,1,0,2,9,1,163
BNL-VP,12,120,0,1,2,9,0,0
BNL-VP,17,360,1,1,2,9,1,119
BNL-VP,18,300,1,1,2,9,1,91
BNL-VP,20,120,1,1,2,9,1,40
BNL-VP,3,360,1,0,2,9,1,117
BNL-VP,12,300,0,0,2,9,0,0
BNL-VP,10,120,0,0,2,9,0,0
BNL-VP,10,240,0,0,2,9,0,0
BNL-VP,21,120,1,0,2,9,1,42
BNL-VP,5,300,1,0,2,9,1,92
HGI-VP,23,240,0,0,4,8,0,0
HGI-VP,5,480,1,1,4,8,1,167
HGI-VP,1,60,0,1,4,8,0,0
HGI-VP,10,60,0,0,4,8,0,0
HGI-VP,10,240,1,0,4,8,1,69
HGI-VP,11,180,1,0,4,8,1,41
HGI-VP,13,180,1,1,4,8,1,48
HGI-VP,21,120,1,1,4,8,1,45
HGI-VP,18,300,1,1,4,8,1,93
HGI-VP,10,180,1,0,4,8,1,41
HGI-VP,19,360,1,0,4,8,1,114
HGI-VP,15,480,1,1,4,8,1,161
HGI-VP,5,240,0,1,4,8,0,0
HGI-VP,3,300,1,1,4,8,1,89
HGI-VP,3,360,1,1,4,8,1,118
HDD-HGI,14,120,1,1,4,8,1,46
HDD-HGI,1,480,1,0,4,8,1,163
HDD-HGI,13,60,0,0,4,8,0,0
HDD-HGI,14,300,1,0,4,8,1,88
HDD-HGI,11,300,2,1,4,8,2,148
HDD-HGI,6,360,1,0,4,8,1,117
HDD-HGI,7,240,0,1,4,8,0,0
HDD-HGI,14,300,1,0,4,8,1,89
HDD-HGI,19,480,1,1,4,8,1,168
HDD-HGI,3,360,1,1,4,8,1,112
HDD-HGI,0,240,0,1,4,8,0,0
HDD-HGI,13,120,0,0,4,8,0,0
HDD-HGI,10,240,1,0,4,8,1,69
HDD-HGI,7,360,1,0,4,8,1,114
HDD-HGI,8,120,0,0,4,8,0,0
BAY-HDD,21,240,1,0,4,6,1,69
BAY-HDD,8,120,0,0,4,6,0,0
BAY-HDD,21,240,1,1,4,6,1,66
BAY-HDD,10,180,1,0,4,6,1,46
BAY-HDD,8,240,1,1,4,6,1,70
BAY-HDD,22,480,2,0,4,6,2,218
BAY-HDD,15,300,1,1,4,6,1,88
BAY-HDD,4,240,1,1,4,6,1,64
BAY-HDD,16,480,1,0,4,6,1,160
BAY-HDD,9,60,0,1,4,6,0,0
BAY-HDD,8,300,1,1,4,6,1,91
BAY-HDD,0,60,0,0,4,6,0,0
BAY-HDD,20,240,1,0,4,6,1,64
BAY-HDD,11,240,1,0,4,6,1,68
BAY-HDD,9,180,1,1,4,6,1,44
BAY-KDN,20,240,1,1,1,20,1,72
BAY-KDN,15,240,0,1,1,20,0,0
BAY-KDN,6,120,0,1,1,20,0,0
BAY-KDN,10,60,0,1,1,20,0,0
BAY-KDN,1,480,0,0,1,20,0,0
BAY-KDN,23,300,1,1,1,20,1,91
BAY-KDN,8,240,0,0,1,20,0,0
BAY-KDN,13,60,0,0,1,20,0,0
BAY-KDN,10,60,0,1,1,20,0,0
BAY-KDN,13,360,0,1,1,20,0,0
BAY-KDN,13,240,0,1,1,20,0,0
BAY-KDN,15,360,0,0,1,20,0,0
BAY-KDN,19,60,0,0,1,20,0,0
BAY-KDN,22,300,1,1,1,20,1,94
BAY-KDN,13,120,0,0,1,20,0,0
DAJ-KDN,15,60,0,1,4,7,0,0
DAJ-KDN,4,300,0,1,4,7,0,0
DAJ-KDN,20,240,1,0,4,7,1,72
DAJ-KDN,18,300,0,1,4,7,0,0
DAJ-KDN,17,120,0,0,4,7,0,0
DAJ-KDN,13,480,1,0,4,7,1,160
DAJ-KDN,23,240,1,0,4,7,1,64
DAJ-KDN,3,60,1,1,4,7,1,45
DAJ-KDN,0,240,1,1,4,7,1,69
DAJ-KDN,6,300,1,0,4,7,1,94
DAJ-KDN,3,360,1,1,4,7,1,114
DAJ-KDN,5,240,0,1,4,7,0,0
DAJ-KDN,3,180,1,1,4,7,1,41
DAJ-KDN,2,180,1,0,4,7,1,44
DAJ-KDN,20,60,0,0,4,7,0,0
DAJ-TNGL,7,360,1,0,5,6,1,117
DAJ-TNGL,23,360,2,1,5,6,2,178
DAJ-TNGL,15,480,1,1,5,6,1,165
DAJ-TNGL,23,480,2,0,5,6,2,230
DAJ-TNGL,18,240,0,1,5,6,0,0
DAJ-TNGL,12,300,2,1,5,6,2,168
DAJ-TNGL,17,120,0,1,5,6,0,0
DAJ-TNGL,8,300,1,1,5,6,1,93
DAJ-TNGL,18,480,1,1,5,6,1,166
DAJ-TNGL,11,120,0,1,5,6,0,0
DAJ-TNGL,6,120,0,0,5,6,0,0
DAJ-TNGL,9,120,1,1,5,6,1,47
DAJ-TNGL,6,360,1,1,5,6,1,120
DAJ-TNGL,1,180,1,1,5,6,1,46
DAJ-TNGL,18,180,0,0,5,6,0,0
PKL-TNGL,10,240,0,0,1,19,0,0
PKL-TNGL,2,60,0,1,1,19,0,0
PKL-TNGL,7,480,0,1,1,19,0,0
PKL-TNGL,12,180,0,0,1,19,0,0
PKL-TNGL,19,60,0,1,1,19,0,0
PKL-TNGL,8,300,0,1,1,19,0,0
PKL-TNGL,21,180,0,0,1,19,0,0
PKL-TNGL,2,180,0,1,1,19,0,0
PKL-TNGL,5,60,0,0,1,19,0,0
PKL-TNGL,22,480,1,1,1,19,1,169
PKL-TNGL,7,120,0,0,1,19,0,0
PKL-TNGL,18,240,0,1,1,19,0,0
PKL-TNGL,2,180,0,1,1,19,0,0
PKL-TNGL,3,120,0,1,1,19,0,0
PKL-TNGL,20,120,0,0,1,19,0,0
KGW-PKL,18,120,0,0,4,7,0,0
KGW-PKL,15,360,0,1,4,7,0,0
KGW-PKL,9,240,1,0,4,7,1,63
KGW-PKL,3,480,0,0,4,7,0,0
KGW-PKL,19,180,0,0,4,7,0,0
KGW-PKL,5,180,0,0,4,7,0,0
KGW-PKL,22,300,2,1,4,7,2,155
KGW-PKL,3,300,0,0,4,7,0,0
KGW-PKL,22,480,2,1,4,7,2,226
KGW-PKL,13,360,1,1,4,7,1,118
KGW-PKL,18,360,0,1,4,7,0,0
KGW-PKL,22,60,0,1,4,7,0,0
KGW-PKL,3,360,0,0,4,7,0,0
KGW-PKL,13,60,1,1,4,7,1,43
KGW-PKL,15,240,0,1,4,7,0,0
HPT-KGW,16,60,0,1,3,7,0,0
HPT-KGW,3,180,0,1,3,7,0,0
HPT-KGW,19,180,0,0,3,7,0,0
HPT-KGW,0,300,2,0,3,7,2,154
HPT-KGW,8,480,1,0,3,7,1,165
HPT-KGW,4,480,0,0,3,7,0,0
HPT-KGW,21,360,2,0,3,7,2,176
HPT-KGW,11,360,1,0,3,7,1,116
HPT-KGW,19,180,0,1,3,7,0,0
HPT-KGW,5,480,0,0,3,7,0,0
HPT-KGW,20,180,0,0,3,7,0,0
HPT-KGW,5,60,0,0,3,7,0,0
HPT-KGW,6,180,0,1,3,7,0,0
HPT-KGW,4,480,0,0,3,7,0,0
HPT-KGW,17,480,1,0,3,7,1,163
GIN-MRB,22,60,0,0,4,11,0,0
GIN-MRB,4,120,0,1,4,11,0,0
GIN-MRB,20,60,0,1,4,11,0,0
GIN-MRB,8,120,1,0,4,11,1,45
GIN-MRB,14,300,1,1,4,11,1,97
GIN-MRB,23,240,2,1,4,11,2,128
GIN-MRB,3,120,0,0,4,11,0,0
GIN-MRB,20,120,0,1,4,11,0,0
GIN-MRB,1,60,2,0,4,11,2,106
GIN-MRB,10,180,0,0,4,11,0,0
GIN-MRB,11,120,0,0,4,11,0,0
GIN-MRB,18,240,0,1,4,11,0,0
GIN-MRB,22,360,2,1,4,11,2,174
GIN-MRB,14,480,1,1,4,11,1,167
GIN-MRB,8,180,1,1,4,11,1,47
GIN-KBL,6,60,0,0,4,11,0,0
GIN-KBL,14,360,1,0,4,11,1,114
GIN-KBL,2,60,0,0,4,11,0,0
GIN-KBL,0,120,2,0,4,11,2,113
GIN-KBL,13,480,1,0,4,11,1,166
GIN-KBL,20,480,2,0,4,11,2,234
GIN-KBL,22,60,0,1,4,11,0,0
GIN-KBL,20,180,0,0,4,11,0,0
GIN-KBL,18,360,0,0,4,11,0,0
GIN-KBL,17,180,1,1,4,11,1,47
GIN-KBL,2,240,0,0,4,11,0,0
GIN-KBL,21,360,2,0,4,11,2,170
GIN-KBL,13,120,0,0,4,11,0,0
GIN-KBL,12,360,1,0,4,11,1,118
GIN-KBL,9,120,0,0,4,11,0,0
BNP-GDG,3,240,0,0,4,45,0,0
BNP-GDG,1,360,1,0,4,45,1,115
BNP-GDG,5,360,1,1,4,45,1,115
BNP-GDG,19,480,2,0,4,45,2,216
BNP-GDG,2,480,2,0,4,45,2,222
BNP-GDG,21,180,0,1,4,45,0,0
BNP-GDG,18,300,1,0,4,45,1,88
BNP-GDG,22,120,0,0,4,45,0,0
BNP-GDG,1,300,1,1,4,45,1,96
BNP-GDG,16,240,1,0,4,45,1,71
BNP-GDG,20,60,0,1,4,45,0,0
BNP-GDG,10,180,0,1,4,45,0,0
BNP-GDG,15,240,1,1,4,45,1,64
BNP-GDG,3,120,0,1,4,45,0,0
BNP-GDG,10,180,0,0,4,45,0,0
GNR-PKL,20,120,0,0,2,12,0,0
GNR-PKL,1,480,1,1,2,12,1,161
GNR-PKL,20,480,1,1,2,12,1,168
GNR-PKL,14,180,0,0,2,12,0,0
GNR-PKL,7,480,1,1,2,12,1,162
GNR-PKL,20,60,0,0,2,12,0,0
GNR-PKL,14,120,0,1,2,12,0,0
GNR-PKL,11,180,1,0,2,12,1,39
GNR-PKL,17,480,0,0,2,12,0,0
GNR-PKL,18,480,0,0,2,12,0,0
GNR-PKL,5,60,0,0,2,12,0,0
GNR-PKL,7,180,0,1,2,12,0,0
GNR-PKL,13,60,1,1,2,12,1,43
GNR-PKL,12,360,1,1,2,12,1,118
GNR-PKL,9,60,0,1,2,12,0,0
GNR-TNGL,20,60,0,0,3,7,0,0
GNR-TNGL,10,480,2,1,3,7,2,238
GNR-TNGL,23,360,1,0,3,7,1,116
GNR-TNGL,15,60,0,1,3,7,0,0
GNR-TNGL,17,300,0,1,3,7,0,0
GNR-TNGL,3,180,1,0,3,7,1,39
GNR-TNGL,19,240,0,1,3,7,0,0
GNR-TNGL,7,240,1,0,3,7,1,71
GNR-TNGL,9,120,1,0,3,7,1,42
GNR-TNGL,10,300,2,1,3,7,2,167
GNR-TNGL,5,60,0,1,3,7,0,0
GNR-TNGL,2,360,1,0,3,7,1,111
GNR-TNGL,8,300,1,1,3,7,1,93
GNR-TNGL,23,240,0,0,3,7,0,0
GNR-TNGL,19,240,0,0,3,7,0,0
BYC-KDN,7,480,1,0,2,15,1,165
BYC-KDN,3,180,1,1,2,15,1,47
BYC-KDN,16,240,0,1,2,15,0,0
BYC-KDN,5,120,0,1,2,15,0,0
BYC-KDN,16,180,0,0,2,15,0,0
BYC-KDN,16,60,0,0,2,15,0,0
BYC-KDN,17,180,0,1,2,15,0,0
BYC-KDN,18,480,0,1,2,15,0,0
BYC-KDN,1,240,1,1,2,15,1,71
BYC-KDN,17,360,0,1,2,15,0,0
BYC-KDN,19,120,0,1,2,15,0,0
BYC-KDN,0,300,1,1,2,15,1,92
BYC-KDN,8,480,1,0,2,15,1,160
BYC-KDN,7,300,0,1,2,15,0,0
BYC-KDN,0,180,0,0,2,15,0,0
BAY-BYC,17,480,0,1,4,5,0,0
BAY-BYC,6,60,0,1,4,5,0,0
BAY-BYC,8,240,1,1,4,5,1,73
BAY-BYC,5,180,0,0,4,5,0,0
BAY-BYC,2,120,0,1,4,5,0,0
BAY-BYC,4,480,2,1,4,5,2,232
BAY-BYC,8,240,1,0,4,5,1,69
